OrderID,CustomerID,OrderDate,Product,Category,Quantity,Price,City,Status
1231,d5c9fdc7-e76a-4ca9-b811-6802c8cc7cfe,2025-05-16,Sofa,Home,2,138.24,gaziantep,
1232,92070158-f277-4f63-ada5-84175e2ad32d,2024-09-19,Novel,Books,1,157.08,istanbul,Cancelled
1233,c7332304-4822-4120-84f9-eccd7630a8a7,2024-12-24,Laptop,Electronics,3,258.86,istanbul,Delivered
1234,f75d599f-6b2d-4b09-8707-9ad480be7e35,2024-12-01,Comics,Books,2,128.34,gaziantep,
1235,9acb394a-cd1f-4318-b31f-63fbd11fc8c0,2024-09-06,Comics,Books,3,215.71,adana,Delivered
1236,a4244f23-0d5b-47cd-8000-35f0df7d0dd7,2024-08-28,Headphones,Electronics,4,380.43,ankara,Cancelled
1237,ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,2025-01-08,Notebook,Books,2,180.91,izmir,Delivered
1238,d9e604b3-8412-4335-988c-656db61e5fdb,2024-08-14,Laptop,Electronics,2,74.96,adana,Delivered
1239,290a3abb-c35b-4fea-9578-d70948f9e3d0,2024-08-23,Notebook,Books,2,260.45,bursa,Returned
1240,25b8a42f-836b-45c7-a7c2-25da73069588,2024-10-19,T-Shirt,Clothing,1,409.97,izmir,Cancelled
1241,e916da57-f248-43ab-977a-8a5f6ffe33b3,2025-05-24,Jeans,Clothing,1,175.3,adana,Delivered
1242,597e6845-e277-48c5-b37d-1fb6d11376e0,2024-09-30,Doll,Toys,1,135.06,gaziantep,Cancelled
1243,657e01c9-0da2-4e5c-aa36-af1806d3db93,2025-07-02,Laptop,Electronics,5,332.13,bursa,
1244,fe9936a3-62db-4850-bc5b-f3a75fbbf0b1,2025-01-16,Sofa,Home,2,128.99,adana,Returned
1245,519554e3-0737-4c86-b97b-5f515ffa46ef,2024-08-06,Phone,Electronics,1,140.23,ankara,Returned
1246,a663d2cd-b6f6-4bf1-96d4-41cc195d82f8,2025-07-02,Car,Toys,1,159.3,konya,Delivered
1247,09ce3cfb-2339-4a19-a563-7cc3ca97ebf5,2024-11-13,Jeans,Clothing,3,268.63,bursa,Delivered
1248,b231c60b-78f2-4e6b-946b-415deada79a3,2024-10-25,Tablet,Electronics,1,181.09,konya,
1249,781799ff-b49e-44cc-8243-69e72387eaf6,2025-05-24,Shoes,Clothing,2,292.17,izmir,Cancelled
1250,144823f7-e7e6-46c7-8158-24639d8776a0,2024-12-27,Headphones,Electronics,1,163.38,konya,
1251,2646eaf9-d5c0-444d-b735-262d41843b03,2024-07-13,Doll,Toys,1,244.39,adana,Delivered
1252,871c0884-9bdf-40f2-ba2c-0f19f0b2a5d1,2025-02-04,Chair,Home,4,303.7,bursa,Delivered
1253,3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,2024-12-17,Car,Toys,1,274.06,bursa,
1254,6b79afcc-3d0a-4f0c-8c39-4ec71f317405,2024-10-30,Notebook,Books,1,269.02,bursa,Returned
1255,10142131-7505-45f5-9f70-8368cb3cf8ca,2025-03-11,Chair,Home,2,-55.84,konya,Returned
1256,98c3e3ca-7ff4-4ec6-a7b7-b4c6d6312a80,2024-08-18,Magazine,Books,1,267.94,gaziantep,Cancelled
1257,93364f7e-83ef-49f3-a1c7-cc8a04351b64,2025-01-30,Blocks,Toys,2,85.12,gaziantep,Returned
1258,6de299a1-4a90-4d0c-a4c1-73b9b7f28572,2024-10-07,Table,Home,2,278.34,istanbul,
1259,92170475-3d95-4e3f-9a52-26e69d642932,2024-07-06,Table,Home,4,174.85,gaziantep,Returned
1260,15eacbcf-ab10-41ce-aa14-3cd82ff3cde4,2024-12-14,Notebook,Books,2,241.84,izmir,Returned
1261,f4124360-1153-4e99-9c50-8720f982f4e0,2025-01-25,Jeans,Clothing,1,340.16,istanbul,Delivered
1262,fd034ada-c952-4185-81e0-3a5e8b48f496,2025-01-26,Sofa,Home,2,161.6,bursa,Returned
1263,df92a621-63f4-469d-8534-a1018ddce719,2025-01-19,Car,Toys,4,225.02,adana,Returned
1264,fb25664d-630a-4767-a2bb-522b0b251279,2025-01-04,Doll,Toys,5,146.4,istanbul,Returned
1265,5b6a8102-0428-4378-bf50-23f440ef3935,2024-11-27,Magazine,Books,5,254.0,bursa,Delivered
1266,bba205ca-3dba-4da8-9844-f9fc114b9547,2025-05-08,Chair,Home,2,269.55,bursa,Returned
1267,94f79dba-c581-4d2d-9a89-b71ea0d572c8,2025-03-18,Doll,Toys,1,284.91,bursa,
1268,0b599562-2227-419f-951f-f086c1b5b5ca,2025-04-17,Laptop,Electronics,1,48.21,ankara,Returned
1269,a48e40f1-d042-4dfa-96ab-087a8bc78e81,2024-11-19,Car,Toys,3,164.3,bursa,
1270,76f186ab-af47-4b49-8775-e395d49405f0,2024-09-11,T-Shirt,Clothing,2,224.36,bursa,Delivered
1271,cfbe4fe9-2ea9-4542-a1b9-70d07a8104de,2025-04-02,Headphones,Electronics,1,338.68,istanbul,Cancelled
1272,f1901b7e-c6b4-49ef-b74e-ba9310275b53,2024-08-27,Magazine,Books,1,269.35,adana,
1273,0b36e356-339b-47a8-8b1f-0d7b0977c513,2024-12-30,Puzzle,Toys,2,160.8,istanbul,
1274,50cae32d-0aba-490e-a2c3-28aa33107475,2025-05-09,Laptop,Electronics,2,163.07,adana,Delivered
1275,fd372539-65f2-42f9-83f0-2dc74f612217,2025-07-03,Sofa,Home,1,214.34,bursa,
1276,095ffa81-40d9-4bce-b930-ba208b040f49,2025-05-18,Puzzle,Toys,3,146.42,bursa,Delivered
1277,5b62a8df-493e-404d-b0ec-2796a59b457f,2025-04-24,Table,Home,1,29.26,istanbul,Returned
1278,a7de02cc-dda4-44a7-8c3c-e284c7e53bbb,2025-06-05,Chair,Home,4,352.03,adana,Returned
1279,5e368127-cca1-445c-9fdd-980a45f18619,2024-11-11,Notebook,Books,1,150.52,izmir,
1280,7092947d-be49-49ec-a667-d3bbe3b56360,2024-12-22,Chair,Home,1,67.17,bursa,
1281,f945f2fd-56cb-4ab0-a2fb-26d7f4dbca07,2025-06-18,Blocks,Toys,1,207.75,izmir,
1282,5e0a72ab-7f5d-4163-b12b-66807f072cb9,2024-09-16,Laptop,Electronics,3,50.35,istanbul,Cancelled
1283,cd180a82-4447-4eab-84ef-4324cc1b4157,2025-06-29,Blocks,Toys,1,135.0,bursa,
1284,6e3c4532-1434-4f62-acac-028cba220065,2024-08-07,Phone,Electronics,3,145.33,gaziantep,Returned
1285,8ba435cc-2e32-4567-9284-f54efebec0db,2025-02-24,Novel,Books,2,-172.83,izmir,Delivered
1286,53f28f11-147f-4570-9a43-db54523ae993,2024-10-28,Blocks,Toys,3,42.5,adana,
1287,9a45693d-7227-490e-8e76-833a4baf0f5e,2025-03-19,T-Shirt,Clothing,3,292.61,bursa,
1288,71a3fad2-b094-4d2a-aaa9-3b436d15f16f,2025-04-10,Blocks,Toys,3,366.43,adana,Delivered
1289,debac186-ba10-4217-8ad7-c9a2727716ec,2024-11-19,Jeans,Clothing,1,272.47,ankara,Delivered
1290,6f5842c3-ff86-4c31-9d66-e8155a4153b3,2025-06-25,T-Shirt,Clothing,1,189.02,istanbul,
1291,f2a9dc8a-ca9e-4a62-bae3-114ba3b442bd,2024-10-20,Chair,Home,1,249.75,gaziantep,
1292,67fd64c4-a334-458a-abd2-b5121335e5db,2024-07-28,Laptop,Electronics,1,197.64,ankara,Returned
1293,adedda80-bff9-407d-8d14-a03e83599af6,2024-11-24,Lamp,Home,3,182.56,izmir,Returned
1294,d942644c-248d-41ec-87f8-d4f0f3ea0184,2024-09-06,Doll,Toys,1,374.96,bursa,
1295,08e895d7-702c-4821-8804-0fb7ad973b67,2025-02-26,Notebook,Books,2,338.15,konya,Delivered
1296,a52964ff-c74c-4890-bc6a-3174113634a5,2024-08-24,Doll,Toys,2,121.62,ankara,Cancelled
1297,9136f1f8-f310-46dc-a202-bee65cb5e69c,2024-11-25,Phone,Electronics,1,130.95,konya,Returned
1298,732e2016-add7-42c9-a747-b93c9ae77eab,2024-07-18,Jeans,Clothing,3,249.97,konya,Cancelled
1299,13aec376-c359-410a-b1a6-014c5f3c44dc,2024-11-27,Car,Toys,1,247.2,ankara,
1300,65e58f34-5df0-4e8c-878a-aed9233ffc82,2025-02-13,Magazine,Books,3,268.33,istanbul,Returned
1301,f5e4a471-3fe6-4c9c-8758-367ba6499cdc,2024-11-05,Jacket,Clothing,2,179.07,konya,
1302,7fc15858-2fa0-4842-bc55-300b06a241af,2024-08-19,Chair,Home,4,139.41,izmir,Returned
1303,1e2595b8-8fc9-486b-a9dd-ebf563119aca,2025-01-23,Jeans,Clothing,2,371.94,adana,
1304,723ef466-b43b-427f-82a2-59a6c6641285,2024-10-15,Shoes,Clothing,1,130.96,ankara,Delivered
1305,b1a8b71f-491b-40e9-9ca3-fbb3ff11c8ba,2024-09-27,Doll,Toys,1,200.41,izmir,
1306,1f652a87-333e-4344-bdbf-4bc1ffa623d0,2025-06-26,Comics,Books,2,172.1,izmir,
1307,2c33350c-73b9-41d8-92f5-131ada52d2ee,2024-08-27,Phone,Electronics,1,172.02,izmir,
1308,1679742f-ff4c-46d6-b1f2-ce8fb69f68c3,2025-06-20,Headphones,Electronics,2,99.22,izmir,Delivered
1309,fc902838-d874-4408-b7b2-17c7ae92ea71,2025-05-16,T-Shirt,Clothing,2,88.29,izmir,Cancelled
1310,109fd8ee-b5a4-4200-98f0-dd23aaf78c67,2024-11-07,Notebook,Books,5,208.59,istanbul,Cancelled
1311,4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,2025-02-04,Notebook,Books,1,-21.93,istanbul,Cancelled
1312,ed6522b4-b5a5-48e6-b639-1f0428524385,2025-06-01,Novel,Books,2,241.77,adana,
1313,5c8ac066-cb2f-4fa3-ac91-3a7ca3404f08,2025-04-03,Headphones,Electronics,4,284.7,adana,
1314,3373730e-fc31-4597-9f11-9c0f3967e60a,2025-01-19,Magazine,Books,1,158.26,bursa,Cancelled
1315,7e7838c9-ca55-438b-bc9a-be10238d6f44,2025-05-09,Notebook,Books,1,170.49,bursa,
1316,5e70f65f-9280-45aa-8dd4-595b5c63b6f3,2024-07-16,Headphones,Electronics,2,129.04,adana,
1317,2138afe0-8d38-4bd8-bba6-abf7cdbcc653,2025-01-03,Puzzle,Toys,1,74.15,ankara,Returned
1318,4f2dad3f-10d4-4e39-9612-37c9e25df9a8,2025-02-28,Jeans,Clothing,1,62.24,ankara,Delivered
1319,7a89cbeb-b807-478a-b788-f5d1ffe575f6,2024-12-07,Magazine,Books,4,143.52,ankara,Cancelled
1320,d2c65ee4-68d0-42a8-84e7-f7dd6929de73,2025-01-26,Lamp,Home,2,-63.57,ankara,Delivered
1321,5128b9b1-f8ed-40ca-a015-6a7212e153a6,2025-02-14,Sofa,Home,2,200.34,istanbul,
1322,ae1b9f69-7740-4831-b331-874912fc7a87,2025-03-12,Phone,Electronics,1,110.47,bursa,Delivered
1323,d43cdd6d-e0c1-4f1e-a0da-897258321ee4,2025-01-22,Shoes,Clothing,1,159.19,adana,Returned
1324,2e9522d6-9679-4482-a3c9-88e48d2238e6,2025-05-05,Novel,Books,1,170.03,konya,Cancelled
1325,80bbae52-6ec0-4269-a108-4dd9f75d1e3c,2025-04-30,Chair,Home,1,194.98,konya,Delivered
1326,1fc905f8-d4d6-4735-8e2f-8958de431e06,2025-06-24,Phone,Electronics,3,324.45,izmir,Delivered
1327,2976aab2-2a26-4770-8ddb-1b36272c0588,2025-01-23,Jeans,Clothing,3,213.2,izmir,Cancelled
1328,5894f7f1-39b8-4bb2-b596-ca7cef4afa88,2024-11-08,Sofa,Home,3,181.54,bursa,Delivered
1329,d88f1c94-48b7-43d5-a519-dd7e84d67c4f,2025-07-06,Puzzle,Toys,2,130.18,izmir,Cancelled
1330,f4d375c1-a293-49fa-b240-d7a14027ab7d,2024-08-05,Magazine,Books,3,139.33,konya,
1331,4d85e9c7-a001-4720-a00b-290346426c45,2025-02-04,Phone,Electronics,4,221.13,izmir,Delivered
1332,a417c093-80a8-423d-97ea-ec838892042f,2025-03-01,Tablet,Electronics,1,181.32,ankara,Cancelled
1333,27794685-94a5-4fde-b10d-27c89780c215,2024-09-09,Comics,Books,3,138.24,adana,Delivered
1334,e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,2024-09-10,Magazine,Books,2,259.88,gaziantep,Cancelled
1335,90494583-ec86-4890-97b0-0bdc566e3cbe,2025-02-26,T-Shirt,Clothing,1,266.83,konya,Delivered
1336,14cb0564-0743-4c3b-9d20-c3bfd342af08,2024-07-21,Magazine,Books,5,307.42,konya,Delivered
1337,93a74792-c561-48dc-a436-4fcdf2d3f761,2024-07-23,Shoes,Clothing,1,352.62,konya,Returned
1338,92779574-c457-4cc3-b5f7-89bca6b07458,2024-10-16,Puzzle,Toys,6,96.75,istanbul,
1339,7f7f6c0a-07c0-4116-a394-ed549e3c5a88,2024-12-14,Blocks,Toys,2,239.79,konya,Delivered
1340,a4540937-4a27-4bf2-8baa-f744a08dd21b,2025-06-16,T-Shirt,Clothing,1,285.06,bursa,Delivered
1341,ceae71cf-ce00-4af0-beb0-51817ba24588,2024-10-31,Car,Toys,1,184.33,ankara,Delivered
1342,12ae5c22-741b-47f5-8c24-a05367f5ae02,2025-03-29,Phone,Electronics,4,90.81,bursa,Cancelled
1343,6a662fce-7089-4c6d-a877-f5d90f5675f8,2025-03-30,Notebook,Books,2,289.02,ankara,Cancelled
1344,9b4e164b-5716-4c2e-b43a-da2a76e5ae78,2025-01-10,Phone,Electronics,2,284.82,ankara,Returned
1345,51beb80e-b7e6-414c-9c8a-49225005680f,2024-08-30,Chair,Home,2,76.75,izmir,Cancelled
1346,f9b21e6e-586a-446a-9c5b-e7d1fcef1972,2025-04-17,Doll,Toys,2,-234.97,bursa,Cancelled
1347,83d5bceb-5edb-48ee-82ba-f0e02179e3f0,2024-12-07,Headphones,Electronics,4,43.52,izmir,Returned
1348,776abf09-3de2-4859-91b1-943c1b2ededb,2025-02-09,Laptop,Electronics,4,275.68,adana,
1349,24108e9a-3f77-4cae-b318-b96d44790612,2024-08-22,T-Shirt,Clothing,2,261.25,bursa,Cancelled
1350,6257a4a2-f204-4e89-8a4b-55630cf477ef,2024-08-12,Novel,Books,1,196.07,adana,Returned
1351,f6729464-3f8e-440a-ab0a-e0e39d896047,2025-06-06,Tablet,Electronics,2,186.55,izmir,Returned
1352,53d2d56d-d040-4587-a8e2-13bce6fdd7af,2025-06-07,T-Shirt,Clothing,1,262.21,gaziantep,Delivered
1353,3098f7b2-500e-45c0-b89b-df7f93e34c35,2025-07-03,Comics,Books,1,332.89,istanbul,Delivered
1354,83c501cb-fef7-49ea-bf8e-548328caaa1d,2025-04-28,Novel,Books,4,214.49,izmir,Returned
1355,7f53a88e-4efc-4248-a10b-1a477faeb748,2025-01-03,Novel,Books,2,202.39,adana,Delivered
1356,8164ceec-64ab-451b-b1fa-c6e7170d7507,2024-07-15,Car,Toys,4,262.55,konya,Returned
1357,95560a2d-3713-4466-bda0-6476f778c676,2024-12-30,Doll,Toys,1,288.52,izmir,
1358,7eb162f1-4806-4804-8cf0-374c0c74dc0f,2024-11-20,Puzzle,Toys,4,396.26,konya,Cancelled
1359,ac2a4f71-a77d-45f1-97c4-fe9ce1e0fffc,2025-02-23,Doll,Toys,2,200.37,konya,Returned
1360,d8e049de-0217-4a0e-8964-90ab4926ce5f,2025-01-04,Chair,Home,1,160.23,istanbul,
1361,43b47ee5-e1e8-4e7e-a249-8f666e51484d,2024-08-16,Phone,Electronics,2,381.99,izmir,
1362,5dae1201-673b-48bd-838c-1dec5da39a73,2025-04-14,Sofa,Home,6,89.68,izmir,Cancelled
1363,8fd33afc-91fd-4a4f-8d18-ab95668c8477,2024-07-23,Magazine,Books,3,168.75,adana,Cancelled
1364,12d2fa06-49e1-4d13-8da0-04955cce5ba9,2024-09-19,Car,Toys,1,192.61,istanbul,Cancelled
1365,8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,2024-12-03,T-Shirt,Clothing,4,154.83,konya,
1366,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b,2024-10-22,Blocks,Toys,2,289.54,istanbul,Delivered
1367,18c01e2b-f99f-4704-a0f0-156a1e6a6628,2025-02-28,Novel,Books,1,136.84,bursa,Delivered
1368,56ce4b42-fc9e-4dcb-8b7e-62685f89ed12,2024-12-05,Table,Home,4,148.36,gaziantep,Delivered
1369,24eeb4a6-c145-45c7-9d98-6115f05eeefe,2025-02-07,Headphones,Electronics,3,180.35,bursa,Delivered
1370,80051b10-66c1-4dca-8255-da619a3b0319,2024-09-21,Blocks,Toys,1,134.04,istanbul,Delivered
1371,b6adf48b-2314-40c8-89f6-44050b990034,2024-07-21,Tablet,Electronics,1,129.51,istanbul,Returned
1372,74fd33d1-84f2-4d0f-b947-4bfacdd0b4d4,2024-11-12,Novel,Books,2,193.82,gaziantep,Returned
1373,23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,2024-09-01,Lamp,Home,2,247.94,konya,Returned
1374,2999bbef-518b-4f21-9cf2-0859ee6e2e72,2024-11-10,Shoes,Clothing,1,123.0,gaziantep,Returned
1375,d7b4c294-bd44-489d-9dd2-f9defd98fe33,2024-12-05,Headphones,Electronics,1,70.39,gaziantep,
1376,d40ac5e9-81df-4517-961c-921097fe56c5,2024-10-30,Novel,Books,1,288.12,adana,Returned
1377,901bcdef-b56f-48ce-bd66-971e88476c56,2025-01-19,Sofa,Home,1,161.98,istanbul,Delivered
1378,5e4cb287-0442-41db-90d4-ea6779928faa,2024-10-30,Blocks,Toys,3,218.38,ankara,Returned
1379,6aa26216-fada-48f5-9c0f-0bdcac7e937c,2024-11-11,Jeans,Clothing,2,469.3,bursa,
1380,b9aed8e4-e615-49c8-8bf8-1f864ec3f970,2025-02-17,Laptop,Electronics,2,188.32,adana,Cancelled
1381,98cf1188-06d2-4913-a117-3719b023a0ea,2025-06-09,Blocks,Toys,5,136.44,istanbul,
1382,c86c6544-a7d4-4f50-b791-f1e543f9cd6b,2025-01-06,Puzzle,Toys,4,370.27,gaziantep,Returned
1383,b8adad87-3a40-45dd-93df-d9079416e4dc,2025-05-03,Jacket,Clothing,3,192.53,ankara,Cancelled
1384,86341718-2ba6-4db3-bafe-b1149561c813,2024-07-25,Phone,Electronics,2,175.66,bursa,Delivered
1385,d756ba9c-c64c-4647-9ea7-017cb89f7039,2025-03-07,Comics,Books,1,170.02,gaziantep,
1386,3e00980e-ae44-4e21-9258-64f225d4a0fc,2024-11-30,Jeans,Clothing,2,-9.67,ankara,Delivered
1387,1c221cea-b355-46a5-b2bd-92f29293f705,2024-07-18,T-Shirt,Clothing,1,286.38,bursa,Delivered
1388,6b352f85-504e-4687-b0e7-e75604d9145e,2024-09-18,Blocks,Toys,1,244.2,istanbul,Delivered
1389,690e7e62-3432-4ec6-b0c4-a01c69b7c0fa,2024-09-02,Lamp,Home,3,156.96,adana,Returned
1390,78bb22a5-eba7-42d2-9c89-d374c66495a7,2025-01-16,Novel,Books,2,317.97,istanbul,
1391,0ff1aa9f-ba37-4623-bc5f-d4ddd92f3c1e,2025-06-09,Jacket,Clothing,1,219.41,bursa,Returned
1392,8f964685-3514-4890-84c8-6c4623595fa4,2025-04-06,Blocks,Toys,2,229.62,istanbul,
1393,8685abaa-7a76-4555-a987-b218ff84faef,2024-11-09,Sofa,Home,1,237.52,bursa,Delivered
1394,75ac824c-2c55-4ef7-b4e9-573450521700,2024-11-29,Novel,Books,1,-282.91,adana,Returned
1395,5ab28d4a-8bd8-4fcd-97a2-be4e887b03e5,2025-06-25,Chair,Home,1,197.27,adana,Delivered
1396,ae455cc6-b88e-430f-9e1e-994ac5a11f5c,2025-03-25,Blocks,Toys,4,-74.75,bursa,Returned
1397,9c2dfa97-43ad-4d62-b17c-fb21cdbc2c1c,2025-03-12,Jacket,Clothing,4,-150.03,bursa,Returned
1398,476cf68c-3f1b-40d0-b514-105831383975,2025-01-10,Tablet,Electronics,1,441.0,adana,
1399,f910abb3-f105-4252-b990-e2c94c6a70f4,2025-02-07,Headphones,Electronics,2,-222.15,izmir,Delivered
1400,35102852-b474-4349-89fc-2cd8c56bad4c,2024-10-29,T-Shirt,Clothing,3,195.45,istanbul,Returned
1401,7ad465a1-5129-450d-bd2f-4e58b47a1c5b,2025-03-31,Phone,Electronics,1,157.58,ankara,Delivered
1402,cb9faf6d-ef3a-4f27-af06-fccb8f7c1d59,2024-11-18,Notebook,Books,1,48.28,konya,Cancelled
1403,92cf6021-1f33-442d-89ac-908746015028,2025-04-12,Phone,Electronics,2,275.06,gaziantep,
1404,faebcd19-e550-4ea2-a133-a34d8b0e8eb1,2025-03-25,Chair,Home,1,126.9,ankara,
1405,c5e78b23-f461-4f09-985a-befbd1812f77,2024-12-06,Magazine,Books,3,-275.79,gaziantep,Delivered
1406,49a22441-0ac4-4e85-8a5b-1aff257f7595,2025-05-14,Notebook,Books,3,180.53,adana,Cancelled
1407,713f8f8c-ec8b-4537-98ab-4778143b45e3,2025-04-09,Car,Toys,3,193.58,adana,Cancelled
1408,36c7d6fa-7aa4-4052-bf51-936241a64fed,2025-03-17,Shoes,Clothing,5,287.6,izmir,Cancelled
1409,eedaa802-4568-4426-89e0-3e22d3f4a49b,2024-09-22,Shoes,Clothing,1,347.27,izmir,
1410,1bf645f6-2324-4211-8588-fc1bb2384849,2025-02-09,Magazine,Books,1,299.66,adana,Returned
1411,3e11bafe-3d41-46fe-963a-8617bdab07e7,2025-03-02,Blocks,Toys,1,153.35,izmir,Cancelled
1412,39c59df9-87f2-45d6-a7ba-26acab7a3d1c,2024-07-25,Jacket,Clothing,1,90.46,izmir,Delivered
1413,69ce1e4e-19a6-42c9-8d70-0ea43b9b2d45,2025-03-10,Notebook,Books,2,229.84,istanbul,Delivered
1414,ae62990c-19bd-4f93-b8ef-7666b7a4c719,2024-11-11,Jacket,Clothing,6,263.54,ankara,
1415,8ce3e7c3-f6ea-43a0-8153-922123310a28,2025-05-01,T-Shirt,Clothing,4,88.26,istanbul,Cancelled
1416,ef5e4376-a723-4b72-a82b-163a286ed390,2025-07-01,Jeans,Clothing,1,147.1,adana,
1417,a689b424-7a3a-40e1-b9c7-73a0e0decc3d,2025-06-13,Tablet,Electronics,1,94.34,gaziantep,Cancelled
1418,52380bf2-4988-4418-b6c3-1218c1836315,2024-09-21,Headphones,Electronics,2,278.03,ankara,
1419,c4cb294f-e86e-4e63-8f25-477da55990e7,2024-10-24,Puzzle,Toys,1,37.52,ankara,
1420,88ffbd40-3b72-486d-92fa-675fa6fd0cb1,2024-08-09,Jeans,Clothing,5,390.94,ankara,Delivered
1421,098c60b3-efc9-409e-99af-6e09b91e3d6e,2025-04-18,Jeans,Clothing,1,-280.99,gaziantep,Returned
1422,e1dace6a-6afa-428c-acd1-0b9febe5841f,2025-06-25,T-Shirt,Clothing,2,86.98,ankara,Returned
1423,094d916d-eb6d-4fed-af15-8d5b2d007d05,2025-05-27,Chair,Home,2,441.17,izmir,
1424,2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,2025-05-26,Novel,Books,1,242.33,izmir,Delivered
1425,ed10f004-df4e-413e-b64e-3dfcbfbeac7a,2025-07-04,Jacket,Clothing,1,408.08,izmir,
1426,4c636e95-025f-4543-8997-623ae0723d96,2024-10-26,Laptop,Electronics,5,156.93,izmir,Returned
1427,fba57cc8-edaf-4766-9b78-0ede9a4ffc0c,2025-02-11,Comics,Books,2,185.39,istanbul,Returned
1428,a42d0cd7-fd35-4f6a-b450-388748d90846,2024-11-13,Novel,Books,2,242.96,adana,Cancelled
1429,f0458043-e3a6-4a70-be71-0b558639bd41,2025-02-01,Comics,Books,1,243.34,istanbul,
1430,45d8a6ad-77d0-459e-8114-14f8d9df0d0e,2024-08-27,Magazine,Books,1,193.17,adana,
1431,2999394c-54a7-469b-9cd6-6b09cf0e6d2b,2024-09-18,Chair,Home,2,114.86,adana,Delivered
1432,b7f60cdf-41dc-4c60-a5f6-0735757b6b29,2025-04-15,Lamp,Home,3,219.04,ankara,Returned
1433,ca6fbff8-564c-4bd2-bc92-fd81039b058c,2024-09-16,Chair,Home,1,244.92,gaziantep,Returned
1434,317304b5-c1dd-484a-aca5-8d95915a1c30,2024-10-28,Magazine,Books,1,216.06,ankara,
1435,e5a4983b-a383-489a-9b2c-6ac89c678393,2024-09-12,Car,Toys,1,205.33,adana,Delivered
1436,53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,2024-12-10,Novel,Books,1,261.02,izmir,
1437,2f4dd219-186b-4880-ab54-5a15669d01ff,2024-08-08,Lamp,Home,1,215.7,gaziantep,
1438,3f800385-ef92-40b6-92d7-8f107a3a6e96,2024-08-29,Jeans,Clothing,4,62.83,konya,Cancelled
1439,725d4259-3c4b-4eec-a231-ee7342c2d2eb,2024-07-08,Blocks,Toys,2,129.06,bursa,Cancelled
1440,4d4c5280-5462-42e7-b43b-a0524459bd6e,2025-04-24,Sofa,Home,1,79.79,izmir,Delivered
1441,42f525b9-02ed-43ce-92a8-1713b90ed44b,2025-02-17,Puzzle,Toys,1,160.43,adana,Delivered
1442,0fe76149-3c7e-4368-b159-48475c0b9b10,2025-03-16,Headphones,Electronics,2,201.42,istanbul,Delivered
1443,28e333b6-4e8a-4c4b-b724-20411e43fbd2,2025-03-22,Puzzle,Toys,5,42.36,bursa,Delivered
1444,e5267a2b-ec50-4ce4-80a5-2e65afa28559,2024-12-10,Puzzle,Toys,3,362.64,adana,Cancelled
1445,b0b6dedf-4f9c-4027-8514-4d98b41c504f,2025-06-15,Blocks,Toys,1,149.74,konya,Delivered
1446,4b87959f-f0cd-4f05-aa87-855ea38295d3,2024-08-20,Puzzle,Toys,3,265.47,istanbul,
1447,f5159494-3818-4fd3-b889-936a9d5817e8,2024-11-25,Jeans,Clothing,2,152.67,adana,Delivered
1448,bf6b8cdf-7479-4b61-a737-2b527a6a2107,2024-08-26,Jacket,Clothing,1,350.76,istanbul,Cancelled
1449,8c9aa1e9-b3b2-4337-aa74-dbb75fa5e0aa,2025-02-26,Comics,Books,5,130.78,istanbul,
1450,cd4f8b2b-899a-4252-81e1-b94a78883058,2025-06-25,Headphones,Electronics,1,364.95,gaziantep,
1451,3f59e4f2-c309-4b6e-b7e9-d2e2d35ac07a,2025-03-20,Blocks,Toys,1,307.06,konya,Returned
1452,c9912032-df85-4777-9887-4bfec1369c65,2025-03-27,Shoes,Clothing,1,128.5,istanbul,Delivered
1453,b42a0456-8736-4a84-b25e-134d86879aa9,2024-08-06,Chair,Home,1,97.14,gaziantep,Delivered
1454,1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,2024-11-23,T-Shirt,Clothing,3,-115.95,adana,
1455,8167999f-e723-4da3-8c32-bdb2d42a895e,2024-07-29,Comics,Books,2,177.53,bursa,Returned
1456,2a1f1b61-265c-49d9-8962-8f6e929c93b3,2024-09-22,Headphones,Electronics,1,162.63,izmir,Returned
1457,1dc1e7eb-711c-4673-8535-1a69dabf984e,2024-11-10,Notebook,Books,2,-149.27,konya,
1458,7d23d479-9549-4a82-b787-ef8d3495311e,2025-03-27,Puzzle,Toys,2,181.76,istanbul,Returned
1459,cf0671c7-720b-474b-82a7-f586e61d9cde,2024-08-10,Jeans,Clothing,1,203.11,gaziantep,
1460,6a5943ce-8364-45e3-a1c7-1aa3741423b5,2024-07-27,Phone,Electronics,3,98.05,izmir,
1461,765e6cb5-8f0d-4540-8ec7-d662905c7bdd,2024-12-30,Comics,Books,2,293.44,ankara,Delivered
1462,0592bfa5-b928-423f-8ee4-334ece920136,2025-03-24,Jeans,Clothing,3,188.93,ankara,Returned
1463,beed0af9-00c5-4f30-9103-142441241bb4,2024-12-06,Puzzle,Toys,1,110.34,konya,Cancelled
